geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_records
14530,-20.182732189905014,-48.02780172057328,miguelopolis,SP,120
14540,-20.04272970102337,-47.75051449522856,igarapava,SP,186
14550,-20.092201099659754,-47.79068484733614,aramina,SP,41
14580,-20.43217689916522,-47.82416381617847,guara,SP,91
14600,-20.585751390105457,-47.863693188164746,sao joaquim da barra,SP,345
14610,-20.445531132262545,-48.01402332006467,ipua,SP,111
14620,-20.716823599737285,-47.87953500680893,orlandia,SP,308
14640,-20.72828330325555,-48.05514852208202,morro agudo,SP,178
14660,-20.767627103434553,-47.84072787580174,sales oliveira,SP,66
14670,-20.72929875103183,-47.752326415093854,nuporanga,SP,48
14680,-21.025578170979756,-47.77320119312101,jardinopolis,SP,213
14700,-20.946079843310812,-48.48676807305711,bebedouro,SP,166
14701,-20.95103738459914,-48.487843704692665,bebedouro,SP,105
14702,-20.962566712036743,-48.47092693334578,bebedouro,SP,50
14706,-20.939781253512464,-48.50067941580829,bebedouro,SP,87
14708,-20.921194883899904,-48.497189268235374,bebedouro,SP,67
14709,-20.92459950848742,-48.49059077246631,bebedouro,SP,24
14720,-21.12467337567158,-48.448628768247815,taiuva,SP,41
14725,-21.143847427879898,-48.510864977366786,taiacu,SP,29
14730,-20.90649544090401,-48.64248793800183,monte azul paulista,SP,162
14735,-20.80877790459578,-48.807385189974895,severinia,SP,76
14740,-20.86821386988414,-48.29333486279983,viradouro,SP,132
14745,-20.788691699998115,-48.33040622959039,terra roxa,SP,43
14750,-21.00987455542997,-48.219255640094126,pitangueiras,SP,155
14760,-19.886870655426726,-47.01635693205662,ibitiuva,SP,15
14770,-20.716152827624814,-48.53525462335842,colina,SP,113
14775,-20.69071637638149,-48.41446863531482,jaborandi,SP,25
14780,-20.556279636011343,-48.57186491314685,barretos,SP,289
14781,-20.53893016309683,-48.55891073056784,barretos,SP,148
14783,-20.57143912401166,-48.571539394430474,barretos,SP,153
14784,-20.578227595384313,-48.557940763421726,barretos,SP,164
14787,-20.54229496435328,-48.57749612948999,barretos,SP,45
14790,-20.3249901235719,-48.320131288780836,guaira,SP,275
14795,-20.180862628870056,-48.687257113900706,colombia,SP,29
14800,-21.805778579166546,-48.182222415404254,araraquara,SP,154
14801,-21.790782716262665,-48.185502465188435,araraquara,SP,438
14802,-21.772225708483823,-48.18022222658397,araraquara,SP,228
14803,-21.802697336088688,-48.205259611524006,araraquara,SP,15
14804,-21.76715857542242,-48.19822719379917,araraquara,SP,114
14805,-21.748456970942197,-48.1860464683989,araraquara,SP,99
14806,-21.751257937325867,-48.15881579410835,araraquara,SP,196
14807,-21.804400431472423,-48.16063426334249,araraquara,SP,143
14808,-21.82152967191702,-48.14485939614036,araraquara,SP,107
14810,-21.78007637120952,-48.15914226625744,araraquara,SP,251
14811,-21.781324254660284,-48.14382108750103,araraquara,SP,157
14813,-21.83842503390839,-48.49271330498367,gaviao peixoto,SP,28
14815,-21.95050313682301,-48.00218930682391,ibate,SP,148
14820,-21.733215089379517,-48.1099398816381,americo brasiliense,SP,160
14825,-21.686660044231303,-48.08393415431261,santa lucia,SP,48
14830,-21.586649473204947,-48.075012156404924,rincao,SP,38
14835,-21.50979127631984,-48.15053355851478,motuca,SP,22
14840,-21.36350170979939,-48.22960077888057,guariba,SP,170
14850,-21.35993680296325,-48.07391298482993,pradopolis,SP,132
14860,-21.190885638654144,-48.15620878829506,barrinha,SP,154
14870,-21.25717364466399,-48.32096387334476,jaboticabal,SP,173
14871,-21.26692465857004,-48.33003525718093,jaboticabal,SP,55
14875,-21.25239311964601,-48.33863013887338,jaboticabal,SP,37
14882,-21.24564991547182,-48.31790069625641,jaboticabal,SP,58
14887,-21.261305139468313,-48.30695136487191,jaboticabal,SP,70
14890,-21.272675104819047,-48.31899751414728,jaboticabal,SP,52
14900,-21.59434057175033,-48.81108425585828,itapolis,SP,209
14910,-21.737063142421785,-48.68760090111701,tabatinga,SP,68
14920,-21.780472771981888,-48.56577873780284,nova europa,SP,63
14940,-21.75732063771276,-48.82974353343716,ibitinga,SP,286
14955,-21.620786398855515,-49.074917989060566,borborema,SP,99
14960,-21.469600955340297,-49.222216847438304,novo horizonte,SP,241
14980,-21.342211165541023,-49.499887625923535,sales,SP,37
14990,-21.279643359261573,-49.40931193941115,irapua,SP,43
15010,-20.813216120413106,-49.381710860149255,sao jose do rio preto,SP,75
15013,-20.82895270664262,-49.3305184377589,sao jose do rio preto,SP,63
15014,-20.818959233813953,-49.377346362257235,sao jose do rio preto,SP,88
15015,-20.819120747840632,-49.37902791741088,sao jose do rio preto,SP,315
15025,-20.80670693101839,-49.389164535249215,sao jose do rio preto,SP,266
15030,-20.79658993282142,-49.38767444512268,sao jose do rio preto,SP,99
15035,-20.812707494451537,-49.41503971342322,sao jose do rio preto,SP,67
15038,-20.827014495204754,-49.37834630897107,sao jose do rio preto,SP,9
15040,-20.799615258522966,-49.415358231664605,sao jose do rio preto,SP,114
15041,-20.790373567376047,-49.41826248454062,sao jose do rio preto,SP,109
15045,-20.778587361820207,-49.393726925971635,sao jose do rio preto,SP,55
15046,-20.77686359976854,-49.36411121795177,sao jose do rio preto,SP,101
15047,-20.763965400094694,-49.40465258817587,sao jose do rio preto,SP,96
15050,-20.789580398110378,-49.372499363338534,sao jose do rio preto,SP,94
15051,-20.790876797535187,-49.37011631689223,sao jose do rio preto,SP,96
15052,-20.762171380404617,-49.364295130044944,sao jose do rio preto,SP,17
15053,-20.77738504216889,-49.36534594963242,sao jose do rio preto,SP,45
15054,-20.786662976699212,-49.359327111273025,sao jose do rio preto,SP,92
15055,-20.794068968967025,-49.36508132014008,sao jose do rio preto,SP,73
15056,-20.774165285757647,-49.34091811517656,sao jose do rio preto,SP,154
15057,-20.791868178904714,-49.343258784299024,sao jose do rio preto,SP,63
15061,-20.81036071079141,-49.34854545859981,sao jose do rio preto,SP,212
15062,-20.83040639322453,-49.33893871886974,sao jose do rio preto,SP,31
15063,-20.81200837928364,-49.33790736553012,sao jose do rio preto,SP,43
15064,-20.787978738987977,-49.286034069464606,sao jose do rio preto,SP,2
15070,-20.818007214067116,-49.362320118486714,sao jose do rio preto,SP,77
15075,-20.821610965392814,-49.352930673334,sao jose do rio preto,SP,50
15076,-20.83204463656363,-49.353344803737485,sao jose do rio preto,SP,75
15077,-20.851486476148338,-49.33805138872994,sao jose do rio preto,SP,39
15080,-20.831212457088878,-49.369679601017765,sao jose do rio preto,SP,47
15081,-20.84479469089261,-49.362630067187155,sao jose do rio preto,SP,73
15084,-20.829837811853242,-49.37839232423516,sao jose do rio preto,SP,109
15085,-20.83620882180299,-49.38807095699605,sao jose do rio preto,SP,212
15086,-20.843016404451195,-49.382028741479964,sao jose do rio preto,SP,69
15090,-20.835495182619816,-49.3946921589828,sao jose do rio preto,SP,97
15091,-20.837070446360393,-49.403182574292394,sao jose do rio preto,SP,119
15092,-20.83623241741852,-49.41325557086348,sao jose do rio preto,SP,91
15093,-20.855380218943672,-49.410999511658055,sao jose do rio preto,SP,62
15105,-21.045033707741553,-49.37615780505847,potirendaba,SP,130
15110,-20.79454306878388,-49.224623059021205,guapiacu,SP,111
15115,-20.91711533777068,-49.45081883954137,bady bassitt,SP,86
15120,-20.843958221870825,-49.631101809394146,neves paulista,SP,59
15130,-20.814771998995393,-49.50692752488179,mirassol,SP,375
15137,-20.821706801126325,-49.492487237585365,mirassol,SP,8
15140,-20.73716391788846,-49.58219749414945,balsamo,SP,62
15150,-20.770002235308883,-49.711833620552895,monte aprazivel,SP,124
15155,-20.884709308834225,-49.57192076295022,jaci,SP,32
15170,-20.623521591055777,-49.65195844976547,tanabi,SP,116
15190,-20.693537430599775,-50.042499092685674,nhandeara,SP,65
15200,-21.057798257411232,-49.689910403948005,jose bonifacio,SP,201
15230,-21.234456456293216,-49.64271564526813,adolfo,SP,30
15265,-21.05043132647904,-50.05272655419454,zacarias,SP,14
15285,-20.96536801986327,-50.22558899904064,lourdes,SP,13
15290,-21.067287508771535,-50.14440187114213,buritama,SP,116
15310,-20.645652476968717,-50.22331851181047,magda,SP,35
15330,-20.797750145016238,-50.191440357247444,gastao vidigal,SP,18
15340,-20.856451163027177,-50.26211321114505,nova luzitania,SP,18
15350,-20.685083174259976,-50.55462075520381,auriflama,SP,91
15360,-20.689439238370312,-50.923232206352566,sud mennucci,SP,37
15370,-20.642057869063198,-51.1070106789236,pereira barreto,SP,193
15380,-20.5008102090912,-51.02644096285529,suzanapolis,SP,16
15385,-20.42888720023577,-51.34047020675736,ilha solteira,SP,338
15390,-20.64306258129077,-51.507083113089436,itapura,SP,40
15400,-20.73752999199967,-48.9090364662508,olimpia,SP,351
15410,-20.877875377557153,-48.81096248940023,cajobi,SP,55
15425,-20.981733364876824,-48.83640240018734,embauba,SP,7
15440,-20.536387134122258,-49.32085573063807,nova granada,SP,167
15460,-20.340445218381113,-49.19827509378191,icem,SP,60
15470,-20.38969210204517,-49.43452930521689,palestina,SP,66
15480,-20.185267431091138,-49.35290379035787,orindiuva,SP,52
15495,-19.981666664950833,-49.67993196435573,riolandia,SP,52
15500,-20.420269781817655,-49.97168387901127,votuporanga,SP,149
15501,-20.431757417861032,-49.974630176678545,votuporanga,SP,118
15502,-20.416363755330895,-49.98500395424029,votuporanga,SP,134
15503,-20.39867264942984,-49.9732595196622,votuporanga,SP,119
15505,-20.422763825096673,-49.966737537480064,votuporanga,SP,138
15520,-20.42179235965573,-50.082892050678836,valentim gentil,SP,67
15530,-20.480037106637017,-49.77624322252799,cosmorama,SP,43
15540,-20.32133154751638,-49.90855487631705,alvares florence,SP,12
15560,-20.184430743008765,-49.70282581180715,pontes gestal,SP,25
15570,-20.080941806166795,-49.91269317703499,cardoso,SP,57
15600,-20.284122537295133,-50.2497039381375,fernandopolis,SP,504
15601,-20.29330884502038,-50.25631824612264,fernandopolis,SP,8
15603,-20.286928433684377,-50.241823438768556,fernandopolis,SP,13
15620,-20.146392423216888,-50.195744656872506,macedonia,SP,21
15630,-20.249109437731097,-50.11125021710777,pedranopolis,SP,9
15650,-20.285484534887296,-50.39756171781864,estrela d'oeste,SP,38
15685,-20.00168960671946,-50.375282349761356,ouroeste,SP,77
15690,-19.979386646547788,-50.28778912387406,indiapora,SP,29
15700,-20.26959077590285,-50.543435698347416,jales,SP,163
15704,-20.280018460507243,-50.551435046389685,jales,SP,59
15706,-20.26988557737462,-50.55874638513372,jales,SP,32
15707,-20.253404635355416,-50.5497781053027,jales,SP,42
15710,-20.361210890561235,-50.69449561717764,sao francisco,SP,12
15720,-20.415904962736956,-50.7621543967218,palmeira d'oeste,SP,48
15750,-20.030298091246614,-50.72841136849298,santa albertina,SP,39
15760,-20.24649225322917,-50.64351825817718,urania,SP,53
15768,-20.245550338689522,-50.69013593805437,santa salete,SP,6
15770,-20.235805436783547,-50.88976382630348,tres fronteiras,SP,42
15773,-20.38262457034294,-50.94343646027845,nova canaa paulista,SP,13
15775,-20.22052678746204,-50.90342436588621,santa fe do sul,SP,367
15780,-20.144650964683773,-50.8317828180983,santa rita d'oeste,SP,11
15800,-21.141358026695467,-48.97534937731129,catanduva,SP,169
15801,-21.13761925131724,-48.9814079458166,catanduva,SP,119
15803,-21.128726159505174,-48.99295367914727,catanduva,SP,50
15804,-21.12102843224972,-48.97081828471117,catanduva,SP,84
15805,-21.12241501822202,-48.963318951378405,catanduva,SP,37
15806,-21.1326115703225,-48.95877121445766,catanduva,SP,74
15807,-21.12384851479828,-48.951292084394325,catanduva,SP,69
15808,-21.143217739306056,-48.947187654780215,catanduva,SP,68
15810,-21.154142715098303,-48.971333540869644,catanduva,SP,82
15813,-21.12894493607704,-49.017168616382435,catanduva,SP,19
15820,-21.095628417437535,-48.66404771711195,pirangi,SP,80
15825,-21.019414087883348,-48.774583314334855,paraiso,SP,38
15840,-21.314997747152887,-49.055417305075984,itajobi,SP,126
15850,-21.204038586521552,-49.293054572622275,urupes,SP,87
15860,-21.08270714593196,-49.239534252796,ibira,SP,65
15870,-21.05239268704112,-49.05981951184296,catigua,SP,31
15880,-20.963703917030344,-49.03260884407005,tabapua,SP,81
15890,-20.954053066740023,-49.17415232102767,uchoa,SP,55
15895,-20.904113556822836,-49.26857484683173,cedral,SP,76
15900,-21.405278766273245,-48.50445358762052,taquaritinga,SP,329
15910,-21.263459220114285,-48.495496727506335,monte alto,SP,331
15930,-21.324486290283637,-48.63223957233123,candido rodrigues,SP,27
15950,-21.243499488094187,-48.804810394183285,santa adelia,SP,103
15990,-21.6048047700843,-48.36556109601181,matao,SP,221
15991,-21.63768799537827,-48.33536994352243,matao,SP,95
15993,-21.622766528986364,-48.36457234000102,matao,SP,10
15995,-21.599272492462994,-48.38883067591943,matao,SP,33
15996,-21.588190983281883,-48.37488382226852,matao,SP,35
15997,-21.592172722177946,-48.356937061543654,matao,SP,120
16010,-21.208293014839633,-50.440377445322774,aracatuba,SP,129
16011,-21.206639681687747,-50.42442813401057,aracatuba,SP,36
16012,-21.211705991894554,-50.40363945155295,aracatuba,SP,64
16013,-21.220091286892753,-50.41656092527555,aracatuba,SP,101
16015,-21.21267464200527,-50.43413879295293,aracatuba,SP,158
16018,-21.227635317928385,-50.43629630801112,aracatuba,SP,77
16020,-21.22265402601631,-50.44648724527548,aracatuba,SP,84
16021,-21.227537006658547,-50.45588703268647,aracatuba,SP,57
16022,-21.232308702656155,-50.46392319046967,aracatuba,SP,29
16025,-21.21341343877384,-50.45480090954099,aracatuba,SP,99
16026,-21.21730763590336,-50.468755150100804,aracatuba,SP,31
16050,-21.19657051682266,-50.44251106613128,aracatuba,SP,122
16052,-21.169917105554646,-50.43855197921924,aracatuba,SP,91
16057,-21.17263500549719,-50.449305508202784,aracatuba,SP,39
16071,-21.205636066227097,-50.465432093614616,aracatuba,SP,59
16072,-21.20178666844952,-50.45806674629396,aracatuba,SP,84
16074,-21.193288718426633,-50.45279406867943,aracatuba,SP,66
16200,-21.294953796324272,-50.34326735573279,birigui,SP,301
16201,-21.271827213661375,-50.33058556677169,birigui,SP,117
16202,-21.28525080062919,-50.31903969288288,birigui,SP,117
16203,-21.29709799872705,-50.325118255468816,birigui,SP,77
16204,-21.303354724759565,-50.35408748529477,birigui,SP,105
16206,-21.286990198641156,-50.360949369214914,birigui,SP,13
16208,-21.244883680727135,-50.32219195367088,birigui,SP,1
16210,-21.40261065132153,-50.47539635637737,bilac,SP,54
16230,-21.592648210982134,-50.59921179543153,piacatu,SP,43
16250,-21.56018491317655,-50.445800319817664,clementina,SP,45
16290,-21.50427602371412,-50.32234439497584,brauna,SP,15
16300,-21.42071989648959,-50.07647119060041,penapolis,SP,242
16301,-21.427002247037205,-50.06500913181639,penapolis,SP,25
16303,-21.429164915147535,-50.07236054860448,penapolis,SP,30
16304,-21.437402661479663,-50.07693057198177,penapolis,SP,34
16305,-21.429445995996016,-50.08791776464028,penapolis,SP,24
16306,-21.414851214679825,-50.088172776728285,penapolis,SP,25
16340,-21.67549309780371,-50.328300137038056,luiziania,SP,33
16360,-21.460710063924196,-49.94644521887572,avanhandava,SP,50
16370,-21.540999972045167,-49.856858452635045,promissao,SP,274
16400,-21.67390697021273,-49.75805943683959,lins,SP,311
16402,-21.67670442775167,-49.73311413107019,lins,SP,98
16403,-21.689599539885645,-49.745108957530036,lins,SP,113
16430,-21.622099556053676,-49.7959617756038,guaicara,SP,58
16450,-21.799746647397733,-49.931364861687705,getulina,SP,40
16500,-21.80320059939524,-49.602212692890134,cafelandia,SP,132
16570,-21.894657525052192,-49.589140124912454,guaranta,SP,38
16600,-21.996311034143513,-49.454691250831175,pirajui,SP,168
16700,-21.250586660628578,-50.6464450392542,guararapes,SP,227
16750,-21.302002224966596,-50.73460813411542,rubiacea,SP,18
16790,-21.273504073780863,-50.811250271092526,bento de abreu,SP,17
16800,-21.132503677693613,-51.103186563082744,mirandopolis,SP,173
16850,-21.167407474211537,-51.04346287885727,lavinia,SP,38
16880,-21.225948248423403,-50.866901593158474,valparaiso,SP,155
16900,-20.90546920360634,-51.3816272285432,andradina,SP,202
16901,-20.894498796276807,-51.37393891769426,andradina,SP,286
16920,-20.866847159290902,-51.491765491745625,castilho,SP,125
16950,-20.99263572309109,-51.2785202245721,murutinga do sul,SP,19
16980,-21.033222839311026,-51.20801738963666,guaracai,SP,62
17011,-22.33188344990011,-49.053751555245526,bauru,SP,100
17012,-22.33652517561203,-49.059381618263615,bauru,SP,289
17013,-22.321334710652792,-49.06017289320953,bauru,SP,124
17014,-22.334793192506908,-49.07545610735665,bauru,SP,121
17016,-22.341369198495812,-49.07001814027863,bauru,SP,53
17017,-22.347194498048673,-49.05968914675232,bauru,SP,194
17018,-22.359934494958647,-49.05132453354305,bauru,SP,154
17020,-22.30620091607491,-49.06662478250964,bauru,SP,77
17022,-22.277313985913025,-49.075118861198796,bauru,SP,92
17024,-22.29686848058783,-49.06301404648503,bauru,SP,33
17025,-22.303148942634433,-49.05251682753719,bauru,SP,74
17026,-22.294713904990495,-49.04569576676685,bauru,SP,104
17027,-22.286693373932696,-49.032952096591025,bauru,SP,8
17031,-22.323632768141838,-49.02079897634822,bauru,SP,88
17032,-22.32247412421866,-49.02934087244578,bauru,SP,110
17039,-22.307203566198023,-48.998342715235104,bauru,SP,27
17047,-22.336423220379874,-49.04337431544967,bauru,SP,136
17050,-22.32554921158233,-49.094330538550835,bauru,SP,66
17051,-22.330985092726326,-49.09994406784407,bauru,SP,83
17052,-22.340760688078753,-49.09506969646532,bauru,SP,63
17053,-22.365844506654106,-49.07472118067488,bauru,SP,37
17054,-22.347041144096107,-49.08949941889108,bauru,SP,151
17055,-22.339066237515887,-49.11084213188243,bauru,SP,122
17056,-22.353827052221806,-49.1014713601243,bauru,SP,59
17060,-22.31513966004397,-49.082389557400326,bauru,SP,114
17063,-22.30955528850061,-49.089014938659815,bauru,SP,84
17064,-22.304240864894947,-49.090193517128775,bauru,SP,51
